Gene ID	Control-1(raw)	Control-2(raw)	Control-3(raw)	Treat-1(raw)	Treat-2(raw)	Treat-3(raw)	Control-1	Control-2	Control-3	Treat-1	Treat-2	Treat-3	Gene Symbol
228998	538.75525	372.46906	590.1782	464.15198	473.34818	629.6883	0.050631523	-0.19891739	0.11188984	-0.09440327	-0.050631523	0.22455454	Arfgap1
73368	130.58376	108.09791	117.188644	119.400696	92.998146	102.98092	0.1427859	0.15310943	-0.08361924	0.08361924	-0.2614509	-0.2508973	Col20a1
102632823	0	0	0	0	0	0	0	0	0	0	0	0	Gm30797
11438	5.5	5.2300663	1	1	7	1.5866666	0	0	0	0	0	0	Chrna4
16536	25.033335	24.033335	35.083332	22.333334	19.833334	25.750002	0	0	0	0	0	0	Kcnq2
13628	7.5	12	10.5	4.452381	1	4	0	0.75798976	0.212122	0	0	0	Eef1a2
108168826	0	0	0	0	0	0	0	0	0	0	0	0	Gm46783
66496	470.91867	333.08392	356.88937	320.7398	299.20782	295.9097	0.47717	0.2605381	0.006906509	-0.006906986	-0.09169531	-0.24423599	Ppdpf
20459	82.14746	60.414047	94.704155	99.79353	158.85625	200.04887	-0.24283862	-0.4032104	-0.107889414	0.107889414	0.79406	0.99014115	Ptk6
20811	269.30518	216.20093	305.89526	216.94725	251.04053	248.55438	0.024882793	-0.009026527	0.13841581	-0.21701717	0.009026051	-0.14188242	Srms
105244424	0	0	0	0	0	0	0	0	0	0	0	0	Gm40033
108168827	0	0	0	0	0	0	0	0	0	0	0	0	LOC108168827
332713	59.781654	29.14117	33.90314	13.118027	18.53814	22.714293	1.167867	0.41418314	0.27932048	-0.9502876	-0.4358747	-0.27932048	Fndc11
229003	9340.056	8086.966	10657.479	6347.8613	6051.0737	7681.943	0.1665225	0.24164963	0.286623	-0.32064056	-0.3742528	-0.1665225	Helz2
229004	666.35846	519.0204	722.6302	767.3291	794.08777	977.84216	-0.16012049	-0.23766756	-0.113423824	0.113423824	0.17834425	0.34209776	Gmeb2
100417050	0	0	0	0	0	0	0	0	0	0	0	0	Gm7645
20262	13.019016	20.80522	9.653847	15.007296	11.666666	15.609603	0	0.7299134	0	0.045669354	0	0	Stmn3
269400	317.21802	265.56635	309.37247	272.60046	239.24869	227.41151	0.12754107	0.15409875	0.021148443	-0.021148205	-0.1939578	-0.40371323	Rtel1
76688	247.2705	266.82748	298.62646	235.26695	190.37602	282.26434	-0.069936275	0.32284117	0.1320529	-0.07173014	-0.3617096	0.0699358	Arfrp1
229007	627.42413	525.5967	642.0635	483.45163	429.90036	514.8841	0.17153025	0.19900513	0.13454247	-0.13454199	-0.28844404	-0.16474819	Zgpat
72699	458.59235	411.90408	544.94904	407.024	338.06744	415.97058	0.051050186	0.17910671	0.22969675	-0.051050663	-0.3033862	-0.14076567	Lime1
329584	129.6408	92.61784	121.073715	69.60427	69.34529	141.1779	0.18554735	-0.0166502	0.016650438	-0.6417272	-0.63163805	0.25745678	Slc2a4rg-ps
72147	1414.4213	1207.6615	1499.7552	1858.8135	1385.1343	1612.1757	-0.05512142	-1.57E-04	-0.04086876	0.40904617	1.57E-04	0.08259058	Zbtb46
241850	6	8	11.289525	8	10.129486	6	-0.27153316	0.106481284	0.2501714	-0.10648127	0.24947485	-0.27153316	Abhd16b
66314	627.31903	464.03622	604.98944	436.32864	468.65094	508.2439	0.24361181	0.09160948	0.12105942	-0.21017504	-0.09160948	-0.111151695	Tpd52l2
13002	1276.7292	1100.9657	1539.1659	1490.9532	1556.9923	1636.1459	-0.24660683	-0.17733002	-0.0471735	0.047173023	0.1251669	0.060156822	Dnajc5
68556	194.36653	161.4296	226.2568	160.77089	142.42334	199.41522	0.007044792	0.022130013	0.15596342	-0.19673157	-0.35608482	-0.007044792	Uckl1
100271841	87.83728	81.10284	123.575096	71.7711	128.47943	95.702034	-0.12025523	0.047623873	0.30196476	-0.34168816	0.5138414	-0.04762411	Uckl1os
269401	526.7351	458.12515	535.64166	776.74445	704.2379	836.7466	-0.29303694	-0.21141243	-0.33910894	0.3373232	0.2114129	0.32359123	Zfp512b
102465608	0	0	1	0	0	0	0	0	1.7098706	0	0	0	Mir7006
229011	50.159096	53.547962	65.32562	48.325577	49.091286	36.012577	-0.035346746	0.34193373	0.27552843	-0.019073486	0.019073725	-0.56444216	Samd10
68879	1290.1992	1120.103	1422.4801	1283.9446	1175.2043	1472.1973	-0.0667696	0.012228489	0.003782749	-0.003782749	-0.115986824	0.07252264	Prpf6
101056205	0	0	0	0	0	0	0	0	0	0	0	0	Gm29797
20672	3446.306	3125.162	3490.0679	3968.2383	2789.6235	3004.3242	0.026029587	0.16787052	-0.026028633	0.29947472	-0.19348621	-0.22306538	Sox18
21400	70.422165	44.34479	39.43907	62.26106	73.47742	72.06698	0.062739134	-0.32156563	-0.8439276	-0.044962883	0.20947528	0.044962883	Tcea2
56470	218.96136	178.59387	228.84377	209.92279	177.65773	138.62672	0.008804798	-0.002228737	0.002228737	0.017984867	-0.20730639	-0.701751	Rgs19
277496	84	99.666664	57.5	71.72	73	64	0.13752222	0.6672044	-0.479568	-0.020493984	0.020493984	-0.30588007	Lkaaear1
18389	2	0	3	8.529909	3	10	0	0	0	0	0	0	Oprl1
665538	0	0	0	0	0	0	0	0	0	0	0	0	Gm14489
17932	3	1.5	6	2	5	8	0	0	0	0	0	0	Myt1
100417910	0	0	0	0	0	0	0	0	0	0	0	0	Gm18895
245867	712.3531	579.4719	830.1218	571.63617	526.1317	735.92377	0.009507656	-0.005386353	0.15997553	-0.23799038	-0.34219646	0.005386353	Pcmtd2
67005	155.5104	116.63153	147.06	153.56	140.76537	195.32785	0.029126883	-0.10296631	-0.12174201	0.08091569	-0.029127121	0.3069284	Polr3k
432881	0	0	0	0	0	0	0	0	0	0	0	0	Gm5466
105244425	0	0	0	0	0	0	0	0	0	0	0	0	Gm40034
105244426	0	0	0	0	0	0	0	0	0	0	0	0	Gm40035
672125	1	3.1	3	1	1	0	0	0	0	0	0	0	Gm14496
102467344	0	0	0	0	0	0	0	0	0	0	0	0	n-TKctt9
667655	0	0	0	0	0	0	0	0	0	0	0	0	Gm8747
30942	13.5	15.333333	13	9.5	13	22.500002	0	0.08092989	0	0	0	0.3001386	Hnf4g
383815	0	0	0	0	0	0	0	0	0	0	0	0	Rps24-ps2
100039157	0	0	0	0	0	0	0	0	0	0	0	0	Pou5f1-rs3
100039167	0	0	0	0	0	0	0	0	0	0	0	0	Gm2077
100417855	0	0	0	0	0	0	0	0	0	0	0	0	Gm8775
102637136	0	0	0	0	0	0	0	0	0	0	0	0	Gm34023
105246746	0	0	0	0	0	0	0	0	0	0	0	0	Gm41988
100503859	0	0	1	0	0	0	0	0	0	0	0	0	1110015O18Rik
620283	0	0	0	0	0	0	0	0	0	0	0	0	Gm6140
100503882	0	0	0	0	0	0	0	0	0	0	0	0	Gm17308
72608	0	0	0	0	0	0	0	0	0	0	0	0	2700069I18Rik
80892	54.846664	24	65	60.300682	79.67667	88	-0.09666394	-0.09666394	-0.01599732	0.01599732	0.43344754	0.44024402	Zfhx4
78039	0	0	0	0	0	0	0	0	0	0	0	0	4930555M17Rik
19302	280.29797	218.6291	272.90982	250.81943	204.95393	299.4313	0.08291483	0.007399559	-0.025884628	-0.007399559	-0.2832818	0.12709379	Pex2
667759	0	0	0	0	0	0	0	0	0	0	0	0	Gm8797
108168857	0	0	0	0	0	0	0	0	0	0	0	0	Gm46796
100416136	0	0	0	0	0	0	0	0	0	0	0	0	Gm17934
620570	0	0	0	0	0	0	0	0	0	0	0	0	Gm6162
105246747	0	0	0	0	0	0	0	0	0	0	0	0	Gm41989
100417510	0	0	0	0	0	0	0	0	0	0	0	0	Gm18658
383818	0	0	0	0	0	0	0	0	0	0	0	0	Gm5272
69347	0	0	0	0	0	0	0	0	0	0	0	0	1700008P02Rik
404374	0	0	0	0	0	0	0	0	0	0	0	0	Olfr289-ps1
105246749	0	0	0	0	0	0	0	0	0	0	0	0	Gm41991
667801	0	0	0	0	0	0	0	0	0	0	0	0	Gm8823
18767	210.42644	181.42545	216.02371	144.94635	167.59665	180.00403	0.13762331	0.2066443	0.105234385	-0.33017612	-0.10523462	-0.1387484	Pkia
667807	0	0	0	0	0	0	0	0	0	0	0	0	Gm8826
67306	318.6162	148.89157	239.4114	223.00229	162.66228	252.61552	0.46367693	-0.35092068	-0.018913746	0.018913269	-0.42079854	0.0777154	Zc2hc1a
16196	30.392454	7.471664	24.454874	35.06463	35.381245	32.98003	-0.033397198	-1.037928	-0.41725105	0.24290347	0.27133906	0.033397198	Il7
102634900	38	88.17	62	76.073326	66	68.061226	-0.8358402	0.6614084	-0.19983411	0.2355485	0.04609108	-0.046091318	LOC102634900
101055938	0	0	0	0	0	0	0	0	0	0	0	0	Gm29747
75476	6.166667	10	11.5	3	7.5	6	-0.18393219	0.7964653	0.64487636	-1.1534629	0.18393219	-0.27454543	1700010I02Rik
383820	0	0	0	0	0	0	0	0	0	0	0	0	5330432E05Rik
633072	0	0	0	0	0	0	0	0	0	0	0	0	Gm7103
545500	0	0	0	0	0	0	0	0	0	0	0	0	Gm5841
620966	1	1	2.5	4	4	11	0	0	0	0	0	0.5555372	Gm6194
105246751	0	0	0	0	0	0	0	0	0	0	0	0	Gm41993
20257	1831.6638	1442.2605	1936.2816	1705.7457	1497.9319	1724.8799	0.04730892	-0.014554024	0.057180405	0.014554024	-0.15740919	-0.09043503	Stmn2
100417782	0	0	0	0	0	0	0	0	0	0	0	0	Gm18822
102635065	0	0	0	0	0	0	0	0	0	0	0	0	Gm32496
15213	2494.347	2359.0605	2557.137	2083.8572	1439.2943	1451.7756	0.11190128	0.31441212	0.077506065	-0.07750654	-0.5959344	-0.72002697	Hey1
102635149	0	0	0	0	0	0	0	0	0	0	0	0	Gm32561
102635252	0	0	0	0	0	0	0	0	0	0	0	0	LOC102635252
66230	143.92436	119.95803	165.20094	103.05443	95.36667	94.97111	0.2059536	0.2261324	0.33460188	-0.2059536	-0.30233574	-0.44488192	Mrps28
105246753	0	0	0	0	0	0	0	0	0	0	0	0	Gm41995
100504173	0	0	0	0	0	0	0	0	0	0	0	0	Gm15466
21985	460.7804	413.89886	469.44693	462.5697	764.80597	542.0799	-0.10187411	0.026284933	-0.14525414	-0.026285172	0.71460485	0.08146691	Tpd52
108168912	0	0	0	0	0	0	0	0	0	0	0	0	Gm46832
75149	0	0	0	0	0	0	0	0	0	0	0	0	4930539M17Rik
105246754	0	0	0	0	0	0	0	0	0	0	0	0	Gm41996
102635764	0	0	0	0	0	0	0	0	0	0	0	0	Gm33018
229055	1202.4318	894.9986	1335.5037	780.0059	651.5391	902.8778	0.30373716	0.16069984	0.38490343	-0.25066328	-0.49482965	-0.16070032	Zbtb10
105246755	0	0	0	0	0	0	0	0	0	0	0	0	Gm41997
320088	219.32709	146.0068	202.37497	110.377716	148.30148	107.50795	0.39158726	0.0874989	0.20527124	-0.52905035	-0.0874989	-0.6881385	C030034L19Rik
170753	2290.4404	1947.7833	2382.571	1108.376	1291.7589	1333.5233	0.37709618	0.4262643	0.36372757	-0.6000843	-0.36372757	-0.45437098	Zfp704
102635968	0	0	0	0	0	0	0	0	0	0	0	0	Gm33169
100286840	0	0	0	0	0	0	0	0	0	0	0	0	Gm17806
94212	573.6237	313.3652	638.7659	533.22394	875.91034	778.2859	-0.042459965	-0.63175964	0.042459965	-0.077825546	0.6536834	0.34665084	Pag1
102636109	0	0	0	0	0	0	0	0	0	0	0	0	Gm33273
100534370	0	0	0	0	0	0	0	0	0	0	0	0	LOC100534370
100416024	0	0	0	0	0	0	0	0	0	0	0	0	Gm17877
16592	177.49991	83.36858	101.155235	97.32	120.62	147.92448	0.63444805	-0.1728344	-0.2470622	-0.16256428	0.1625638	0.32040548	Fabp5
102636246	0	0	0	0	0	0	0	0	0	0	0	0	Gm33365
100041480	34.576923	42.6	51.0598	31.5	32.622566	25.833336	-7.63E-04	0.5832412	0.49135303	-0.06522298	7.63E-04	-0.47242332	Gm9833
18857	0	0	0	0	0	0	0	0	0	0	0	0	Pmp2
21884	0	1.2276316	0	0	0	0.18055555	0	0	0	0	0	0	Fabp9
11770	119.33356	139.8596	133.94383	89.41746	128.26283	189.19637	-0.14296675	0.36897278	-0.046601295	-0.48934078	0.046601295	0.47083282	Fabp4
75497	3	1.5	0	0	8.786667	21.23345	0	0	0	0	0	0.885541	Fabp12
102636393	0	0	0	0	0	0	0	0	0	0	0	0	LOC102636393
55980	320.80515	264.39206	355.47296	279.00195	252.98096	235.21693	0.06571221	0.06965375	0.14349198	-0.06571245	-0.1914916	-0.4330783	Impa1
241877	3.1621623	4	1	2	4	4	0	0	0	0	0	0	Slc10a5
66361	64.51047	46.26124	41.973904	27.445986	50.577026	54.18431	0.2841649	0.08739567	-0.40613842	-0.87877584	0.018578291	-0.018578291	Zfand1
66371	51.68328	36.272514	22.830198	56.2449	83.718094	94.002495	-0.09601104	-0.32387197	-1.345028	0.09601104	0.68529534	0.7159054	Chmp4c
74718	189.74536	144.63531	222.183	157.46227	108.34773	170.80742	0.15387297	0.04518795	0.31129408	-0.04518819	-0.5690582	-0.048906326	Snx16
100417569	0	0	0	0	0	0	0	0	0	0	0	0	Gm18692
102636504	0	0	0	0	0	0	0	0	0	0	0	0	Gm33551
100862302	0	0	0	0	0	0	0	0	0	0	0	0	Gm21631
667978	0	0	0	0	0	0	0	0	0	0	0	0	Gm8910
667999	0	0	0	0	0	0	0	0	0	0	0	0	Gm8919
100038545	0	0	0	0	0	1	0	0	0	0	0	0	Gm10745
108168848	0	0	0	0	0	0	0	0	0	0	0	0	Gm37996
100417159	0	0	0	0	0	0	0	0	0	0	0	0	Gm18431
100039798	0	0	0	0	0	0	0	0	0	0	0	0	Gm2429
100416756	0	0	0	0	0	0	0	0	0	0	0	0	Gm18232
668033	0	0	0	0	0	0	0	0	0	0	0	0	Gm8935
668037	0	0	0	0	0	0	0	0	0	0	0	0	Gm8939
76897	0	0.5	4	3	4.8333335	4	0	0	0	0	0	0	Ralyl
75203	1	0	0	0	0	2	0	0	0	0	0	0	4930539N22Rik
100039882	0	0	0	0	0	0	0	0	0	0	0	0	Gm2474
100418280	0	0	0	0	0	0	0	0	0	0	0	0	Gm19114
105246756	0	0	0	0	0	0	0	0	0	0	0	0	Gm41998
100417513	0	0	0	0	0	0	0	0	0	0	0	0	Gm18661
100418194	0	0	0	0	0	0	0	0	0	0	0	0	Gm19067
100417511	0	0	0	0	0	0	0	0	0	0	0	0	Gm18659
622229	0	0	1.1212121	0	0	1	0	0	0	0	0	0	Gm6300
108168849	0	0	0	0	0	0	0	0	0	0	0	0	Gm37358
668062	0	0	0	0	0	0	0	0	0	0	0	0	Gm8955
140918	0	1	0	0	0	0	0	0	0	0	0	0	Slc7a12
668068	0	0	0	0	0	0	0	0	0	0	0	0	Gm8957
71710	468.75827	340.43933	510.0999	329.34546	322.55756	375.16086	0.2754531	0.09696674	0.32712626	-0.1637919	-0.17836976	-0.09696674	Lrrcc1
13559	229.77281	160.52026	225.22751	151.40564	155.37898	171.4177	0.35413456	0.11964178	0.25504684	-0.17765713	-0.12481737	-0.11964226	E2f5
69126	200.39305	138.67096	228.09631	203.96922	182.89366	231.22441	-0.04775858	-0.2959652	0.06878948	0.047758102	-0.09412098	0.107617855	1810022K09Rik
71934	12	14.5	7	7.0405445	6.651701	9.02	0.30682936	0.862808	0	0	0	0	Car13
545507	0	0	0	0	0	0	0	0	0	0	0	0	Gm5843
12346	0.5	0	0	0	0	1	0	0	0	0	0	0	Car1
100041785	0	0	0	0	0	0	0	0	0	0	0	0	Gm16399
105246757	0	0	0	0	0	0	0	0	0	0	0	0	Gm41999
12350	6	14.953333	5.5	12	51.911427	68.744896	-0.44687143	0.2651976	-0.44687143	-0.2651976	1.8632873	2.131938	Car3
12349	1117.8485	791.25885	1028.6688	1001.6444	588.55646	630.8483	0.20287561	-0.012667179	0.012666702	0.11451912	-0.6371317	-0.6735687	Car2
77127	0	0	1	1.5	0	0.33333334	0	0	0	0	0	0	A930001A20Rik
634323	0	0	0	0	0	0	0	0	0	0	0	0	Gm7132
105246758	0	0	0	0	0	0	0	0	0	0	0	0	Gm42000
102636866	0	0	0	0	0	0	0	0	0	0	0	0	Gm33819
751864	0	0	0	0	5.8161764	0.87401575	0	0	0	0	1.2427303	0	Gm9733
320832	0	2	0	8.675	23.773457	11.330964	0	0	0	0	1.4199886	0.21435781	Sirpb1a
668101	0	2	0	4.175	23.031683	11.178418	0	0	0	0	1.6193215	0.4398679	Sirpb1b
100534286	0	0	0	0	0	0	0	0	0	0	0	0	Gm21014
100038947	0.5	0.5	0	1.75	37	15.5	0	0	0	0	2.0626898	0.670883	LOC100038947
622425	0	0	0	0	0	0	0	0	0	0	0	0	Gm6321
664795	0	0	0	0	0	0	0	0	0	0	0	0	Gm7343
381484	0.5	1.5	0	8.314626	6.0000005	2	0	0	0	1.1798353	0.72461385	0	Gm5150
229096	1304.4644	1026.7036	1389.4756	1335.8132	1329.0419	1428.0399	-0.05015707	-0.11263466	-0.02933693	0.054101467	0.062236786	0.02933693	Ythdf3
102632048	0	0	0	0	0	0	0	0	0	0	0	0	Gm30223
105246998	0	0	0	0	0	0	0	0	0	0	0	0	Gm42184
105246999	0	0	0	0	0	0	0	0	0	0	0	0	Gm42185
105247001	0	0	0	0	0	0	0	0	0	0	0	0	Gm42186
383936	0	0	0	0	0	0	0	0	0	0	0	0	Gm5283
622737	0	0	0	0	0	0	0	0	0	0	0	0	Gm6350
100417989	0	0	0	0	0	0	0	0	0	0	0	0	Gm18937
102632200	0	0	0	0	0	0	0	0	0	0	0	0	Gm30340
108168858	0	0	0	0	0	0	0	0	0	0	0	0	LOC108168858
70441	0	3	1	2	0	2	0	0	0	0	0	0	Mir124-2hg
723950	0	0	0	0	0	0	0	0	0	0	0	0	Mir124a-2
105247002	0	0	0	0	0	0	0	0	0	0	0	0	Gm42187
100418385	0	0	0	0	0	0	0	0	0	0	0	0	Gm19175
75439	0	0	1	0	0	0	0	0	0	0	0	0	Cypt12
545508	32.2389	26.657358	21.541416	11.795311	6.1242127	14.688831	0.91855955	0.92725086	0.26660776	-0.46203184	-1.3921819	-0.26660824	Gm5844
59058	34.5	33.5	17	10	20.186666	22.20153	0.6873756	0.9279004	-0.4039487	-0.67046577	-3.53E-04	3.53E-04	Bhlhe22
13123	13	15	10.719999	23.514313	23	15.64	-0.3525275	0.13688344	-0.70099694	0.5724976	0.55605936	-0.1368835	Cyp7b1
102632645	0	0	0	0	1.1066667	0	0	0	0	0	0	0	Gm30667
73959	0	0	0	1.3395919	0	0	0	0	0	0	0	0	4930433B08Rik
622921	0	0	0	0	0	0	0	0	0	0	0	0	Gm6369
100416868	0	0	0	0	0	0	0	0	0	0	0	0	Pgk1-ps3
102632727	0	0	0	0	0	0	0	0	0	0	0	0	Gm30723
102632812	9.579999	15.5	12.5	9.2657	17.666666	23	-0.0792637	0.087997615	-0.0792637	-0.0792637	0.0792637	0.32331812	Gm30789
102632201	0	0	0	0	0	0	0	0	0	0	0	0	Gm30341
74252	551.26306	411.0786	594.3676	492.52664	429.60352	541.168	0.08514547	-0.05522108	0.123497486	-0.007396221	-0.18912506	0.007396221	Armc1
67472	300.62805	220.05042	220.4763	270.5829	237.9975	230.25977	0.20937681	0.042191505	-0.30824184	0.12746525	-0.042191505	-0.22642517	Mtfr1
18583	214.47345	201.09947	264.8983	263.67313	261.7193	270.91336	-0.26016212	-0.07009196	-0.025785446	0.107786894	0.112523794	0.025785446	Pde7a
105247004	0	0	0	0	0	0	0	0	0	0	0	0	Gm42188
66326	0	1	2	0	0	0	0	0	0	0	0	0	Dnajc5b
620290	0	0	0	0	0	0	0	0	0	0	0	0	Gm6141
102633032	0	0	0	0	0	0	0	0	0	0	0	0	LOC102633032
102467637	0.8799099	0	2.3662262	0	1.174343	0	0.7571303	-0.7571303	2.114028	-0.7571303	1.259021	-0.7571303	n-TRacg3
102467442	4.00599	8.744626	3.7354414	3.1751075	2.980904	0	0.21824932	1.6274474	0.047106504	-0.047106504	-0.12269473	-3.1334083	n-TYgta1
102467395	0	0	0	0	0	0	0	0	0	0	0	0	n-TYgta2
102467233	9.48747	1.8928572	2.0871346	4.10064	0.8795181	0	2.14863	0.10613227	-0.10613227	1.0084534	-1.1971433	-2.7962263	n-TAagc14
381485	0	0	0	1	0.87347317	1	0	0	0	0	0	0	Trim55
12918	0	1	2	1.5	1	3	0	0	0	0	0	0	Crh
105247005	0	0	0	0	0	0	0	0	0	0	0	0	Gm42189
100417853	0	0	0	0	0	0	0	0	0	0	0	0	Gm18864
665002	0	0	0	0	0	0	0	0	0	0	0	0	Gm7442
102633274	0	0	0	0	0	0	0	0	0	0	0	0	LOC102633274
70808	566.23334	504	529.44666	477.28003	635.96655	514.1649	0.08358717	0.19857407	-0.08358717	-0.09297609	0.33660603	-0.106663704	4632415L05Rik
100046095	0	0	0	0	0	0	0	0	0	0	0	0	Gm17771
105247006	0	0	0	0	0	0	0	0	0	0	0	0	Gm42190
12870	752.07996	473.96036	760.47534	1169.0461	1172.1088	1253.0797	-0.34271765	-0.7258773	-0.39696503	0.36365366	0.38289547	0.34271765	Cp
12807	485.17	390.41635	488.18292	581.11914	507.74765	535.0847	-0.04509592	-0.07561278	-0.10642719	0.28524494	0.10598993	0.04509592	Hps3
20585	615.55707	530.2555	601.2283	539.50397	482.95746	484.24484	0.112252235	0.18000746	0.008009911	-0.008009434	-0.15227985	-0.28498888	Hltf
27357	396.66162	188.07632	379.4569	183.85019	175.6978	181.19508	0.9165058	0.12287521	0.78227043	-0.12287521	-0.1728425	-0.26494455	Gyg
12873	24.07535	17.511866	28.639744	108.67746	116.48249	98.785736	-1.08293	-1.2591939	-0.9027307	1.1614914	1.277019	0.90273094	Cpa3
102465609	0	0	0	0.4161074	0	0	0	0	0	0.5643999	0	0	Mir7007
102633510	0	0	0	0	0	0	0	0	0	0	0	0	Gm31320
664965	0	0	0	0	0	0	0	0	0	0	0	0	Gm7428
76703	0.086666666	0	0.5	3.0255644	0	8.531606	0	0	0	0	0	0.37676066	Cpb1
108168859	0	0	0	0	0	0	0	0	0	0	0	0	Gm46797
11608	0	0	0.5	2	1	2.5	0	0	0	0	0	0	Agtr1b
100417153	0	0	0	0	0	0	0	0	0	0	0	0	Gm18426
108168860	0	0	0	0	0	0	0	0	0	0	0	0	LOC108168860
100417265	0	0	0	0	0	0	0	0	0	0	0	0	Gm18491
100417268	0	0	0	0	0	0	0	0	0	0	0	0	Gm18493
102633820	0	0	0	0	0	0	0	0	0	0	0	0	Gm31552
665094	0	0	0	0	0	0	0	0	0	0	0	0	Gm7488
102633894	0	0	0	0	0	0	0	0	0	0	0	0	Gm31610
100416137	0	0	0	0	0	0	0	0	0	0	0	0	Gm17935
102634003	0	0	0	0	0	0	0	0	0	0	0	0	Gm31693
319506	4	2	6	1	2	4	0	0	0.47854498	0	0	0	7530428D23Rik
102634161	0	0	0	0	0	0	0	0	0	0	0	0	Gm31813
81004	1013.4932	757.19037	1105.845	1192.7487	1096.536	1227.3982	-0.12731552	-0.2649641	-0.0717659	0.17763567	0.0717659	0.09786606	Tbl1xr1
545506	0	0	0	0	0	0	0	0	0	0	0	0	Gm5842
19784	17.262787	10.833333	10.128759	18.16849	16.664633	18.104969	-0.008817673	-0.39804554	-0.84828806	0.13495302	0.025771618	0.008817673	Rprl2
108168850	0	0	0	0	0	0	0	0	0	0	0	0	Gm37636
675593	0	0	0	0	0	0	0	0	0	0	0	0	Spin3-ps
100039548	0	0	2	1.9999999	2	0	0	0	0	0	0	0	4930412E21Rik
635702	10.606123	19.833334	10	14.5	7	18.75	-0.2605765	0.9254135	-0.41573656	0.2605765	-0.7745823	0.51033175	Naaladl2
100417784	0	0	0	0	0	0	0	0	0	0	0	0	Gm18824
105247007	0	0	0	0	0	0	0	0	0	0	0	0	Gm42191
102467553	0	0	0	0	0	0	0	0	0	0	0	0	n-TLcag1
665189	0	0	0	0	0	0	0	0	0	0	0	0	Gm7536
100039592	0	0	0	0	0	0	0	0	0	0	0	0	Gm10259
192167	6.5000005	5.7666664	2	0	5	4.5	0	0	0	0	0	0	Nlgn1
621017	0	0	0	0	0	0	0	0	0	0	0	0	Gm6197
100379095	0	0	0	0	0	0	0	0	0	0	0	0	A830092H15Rik
229152	0	0	0	0	0	0	0	0	0	0	0	0	Gm4855
70862	1.5	0	0	0	1	0.5	0	0	0	0	0	0	Spata16
102635017	0	0	0	0	0	0	0	0	0	0	0	0	Gm32458
665258	0	0	0	0	0	0	0	0	0	0	0	0	Gm7558
13605	25.000006	25.994211	27.075138	5.9999995	5.9999995	20	0.18650672	0.5257287	0.2312842	-0.28261238	-0.28261238	-0.18650675	Ect2
76657	0.28	6	1.375839	1.3866667	0	0	0	1.0067108	0	0	0	0	1700125G22Rik
320024	420.10065	334.86807	345.963	385.48474	305.74017	408.7801	0.07227945	0.028097153	-0.2781005	0.018215656	-0.30068445	-0.018215656	Nceh1
105247008	0	0	0	0	0	0	0	0	0	0	0	0	Gm42192
22035	8095.9644	6937.858	9518.2705	2966.4688	1232.333	1184.5955	0.6892295	0.7494769	0.85246325	-0.6892295	-1.9411168	-2.134664	Tnfsf10
208188	8	4	1	2	6	0	0	0	0	0	0	0	Ghsr
72007	2053.3003	1751.0885	2133.9744	1845.6108	1606.3641	1839.5453	0.0492568	0.10252428	0.03459215	-0.03459215	-0.21942425	-0.16042376	Fndc3b
105247009	0	0	0	0	0	0	0	0	0	0	0	0	Gm42193
102635381	0	0	0	0	0	0	0	0	0	0	0	0	Gm32738
100526525	1.92	0.6858503	0	1.2666667	3.0243902	0.9197279	0.82149196	-0.38068843	-1.4233093	0.29142022	1.5624948	-0.29142022	Mir3092
105247010	0	0	0	0	0	0	0	0	0	0	0	0	Gm42194
102635463	0	0	0	0	0	0	0	0	0	0	0	0	Gm32795
208613	2	3.957447	1.972789	7.9863944	20.6763	20.581783	-1.0703644	-0.40000588	-1.0703644	0.40000582	1.7878348	1.6446749	Tmem212
105247011	0	0	0	0	0	0	0	0	0	0	0	0	Gm42195
18805	516.91534	398.68958	528.15326	570.97864	558.09894	595.8117	-0.0769217	-0.16862369	-0.11615586	0.13658452	0.11913586	0.0769217	Pld1
105247012	0	0	0	0	0	0	0	0	0	0	0	0	Gm42196
665113	838.9831	597.7976	1100.9762	3724.755	5964.8545	8083.5156	-1.2711182	-1.4771423	-0.9493108	0.94931126	1.6441202	1.9460664	Tnik
100628591	0.732653	0.56363636	1.0737808	1.1636735	6.352169	13.715005	-0.6093583	-0.70476353	-0.12812352	0.12812352	2.5921535	3.5660377	Mir466q
20526	3	5.5	7.246667	3.8932247	6.0000005	1.4081633	0	0	0	0	0	0	Slc2a2
73611	0	0	0	0	0	0	0	0	0	0	0	0	1700112D23Rik
624446	0	0	0	0	0	0	0	0	0	0	0	0	Gm6505
208691	149.08731	113.5	113.78242	130.30988	165.52	166.91846	0.055252552	-0.055252552	-0.40489006	-0.06896114	0.29156518	0.1671536	Eif5a2
102635671	0.0952381	6.404352	0.0952381	1.4591166	0	0.5135135	0	2.9926894	0	0.64576924	0	0	Gm32950
68028	76.55005	56.677788	96.029205	35.24096	48.99826	66.90567	0.19800949	0.04734993	0.45481682	-0.85114336	-0.3601985	-0.047350407	Rpl22l1
102635804	0	0	0	0	0	0	0	0	0	0	0	0	Gm33051
102635876	0	0	0	0	0	0	0	0	0	0	0	0	Gm33102
385263	0	0	1	0	0	0	0	0	0	0	0	0	Gm1527
102635945	0	0	0	0	0	0	0	0	0	0	0	0	Gm33154
75740	9.586666	6	12.926666	2	6	4	0	0	0	0	0	0	Egfem1
791072	0	0	0	0	0	0	0	0	0	0	0	0	Mir551b
